time (ms),datetime,samples,Viavi.UE.Name,Viavi.UE.Slice,Viavi.Cell.Name,Viavi.Cell.beam,Viavi.mMIMO.Type,Viavi.UE.Rsrp,Viavi.UE.Rsrq,Viavi.UE.RsSinr,Viavi.UE.targetThroughputDl,Viavi.UE.anomalies,Viavi.QoS.Priority,Viavi.QoS.5qi,Viavi.DL.Latency,Viavi.QoS.Score,DRB.UECqiUl,DRB.UEBlerUl,Viavi.DRB.UeMcsUl,DRB.UEThpUl,RRU.PrbUsedUl,TB.TotNbrUl,DRB.UECqiDl,DRB.UEBlerDl,Viavi.DRB.UeMcsDl,DRB.UEThpDl,RRU.PrbUsedDl,RRU.PrbTotDl,RRU.PrbTotUl,TB.TotNbrDl,Viavi.CA.cells,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.UE.servingDistance,RRC.timingAdvance,Viavi.UE.RI
1672607700000,2023-01-01 21:15:00 ~ 21:29:59,900,Pedestrian-200,eMBB,S5/N1/C2,0,CSI-RS,-92,-10,30,16,0,20,1,0,94,0,0,0,0.0895996,27,12149.5,15,0,28,15.0312,21,19.8113,25.4717,109361,1,-1218,-1070,2,706,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-1,eMBB,S7/N12/C2,0,CSI-RS,-120,-12,2,16,0,20,1,0,7.21333,0,0,0,0.0351868,11,13047.5,5,0.0739636,6,1.17098,10.7495,10.141,10.3774,117443,1,1423,-775,32,506,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-2,eMBB,S3/N12/C3,0,CSI-RS,-117,-12,3,16,0,20,1,0,25,0,0,0,0.0895996,27,13045.5,6,0.0964521,8,4.01953,26.6667,25.1572,25.4717,78336,1,-1938,83,12,985,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-3,eMBB,S7/N12/C2,0,CSI-RS,-121,-13,0,16,0,20,1,0,4.96444,0,0,0,0.0312042,10,13049.5,4,0.0687312,4,0.764368,10.5123,9.91731,9.43396,117453,1,1744,-1406,46,1050,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-4,eMBB,S1/N12/C2,0,CSI-RS,-136,-25,-14,16,0,20,1,0,2,0,0,0,0.0351868,11,13047.5,0,1,0,0.278178,10.5302,9.9342,10.3774,117452,1,520,-1309,36,2454,7,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-5,eMBB,S4/N12/C3,0,CSI-RS,-133,-22,-11,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.1,0,1,0,0.177542,7.19667,6.78931,6.60377,117441,1,1730,-1331,26,1579,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-6,eMBB,S5/N1/C2,0,CSI-RS,-157,-44,-24,16,0,20,1,0,8,0,0,0,0.0864258,26,13049.5,0,1,0,1.28125,43,40.566,24.5283,117461,1,-1974,99,2,962,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-7,eMBB,S3/N12/C2,0,CSI-RS,-139,-27,-16,16,0,20,1,0,2.93778,0,0,0,0.052002,16,13047.5,0,1,0,0.422033,14.9373,14.0918,15.0943,102778,1,473,-1316,26,1985,1,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-8,eMBB,S3/N12/C2,0,CSI-RS,-113,-11,7,16,0,20,1,0,23.1278,0,0,0,0.0487976,15,13045.5,8,0.0833153,13,3.72659,15.2521,14.3888,14.1509,102785,1,-622,-160,12,400,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-9,eMBB,S1/N12/C3,0,CSI-RS,-125,-15,-3,16,0,20,1,0,2,0,0,0,0.0175934,6,13047.1,3,0.086908,2,0.282594,6.75123,6.36909,5.66038,117454,1,-1398,1106,2,885,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-10,eMBB,S4/N12/C3,0,CSI-RS,-125,-15,-3,16,0,20,1,0,2,0,0,0,0.0216064,7,13047.1,3,0.086908,2,0.305889,7.21358,6.80526,6.60377,117448,1,1320,-850,26,1233,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-11,eMBB,S3/N1/C1,0,CSI-RS,-123,-14,0,16,0,20,1,0,31,0,0,0,0.117615,35,13047.5,4,0.0687312,4,4.89453,64,60.3774,33.0189,117446,1,-711,553,32,545,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-12,eMBB,S3/N12/C2,0,CSI-RS,-126,-18,-6,16,0,20,1,0,2.93778,0,0,0,0.0487976,15,13047.5,2,0.110663,0,0.422051,14.9377,14.0921,14.1509,102761,1,-246,-623,26,986,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-13,eMBB,S6/N12/C1,0,CSI-RS,-105,-10,15,16,0,20,1,0,40.0322,0,0,0,0.0383911,12,13046.5,12,0.0901927,23,6.43209,11.9891,11.3105,11.3208,117445,1,-245,-590,32,472,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-14,eMBB,S1/N12/C2,0,CSI-RS,-157,-44,-24,16,0,20,1,0,2,0,0,0,0.0351868,11,13049.5,0,1,0,0.278163,10.5298,9.93373,10.3774,117458,1,-1542,1432,12,1135,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-15,eMBB,S1/N12/C3,0,CSI-RS,-116,-11,5,16,0,20,1,0,7.86778,0,0,0,0.0175934,6,13047.2,7,0.0841315,11,1.21384,6.61914,6.24447,5.66038,117454,1,-726,542,32,412,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-16,eMBB,S4/N12/C3,0,CSI-RS,-135,-24,-13,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.2,0,1,0,0.177192,7.18593,6.77918,6.60377,117446,1,783,-1134,16,1769,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-17,eMBB,S5/N12/C2,0,CSI-RS,-111,-11,10,16,0,20,1,0,47,0,0,0,0.0695801,21,13047.5,10,0.088032,18,7.5127,21.25,20.0472,19.8113,88098.5,1,-1552,-1082,16,406,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-18,eMBB,S6/N12/C2,0,CSI-RS,-125,-15,-2,16,0,20,1,0,9,0,0,0,0.0695801,21,13047.5,3,0.0973005,3,1.36816,22,20.7547,19.8113,117447,1,521,-1225,42,672,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-19,eMBB,S4/N12/C3,0,CSI-RS,-132,-21,-10,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.2,0,0.638128,0,0.177451,7.19494,6.78768,6.60377,117451,1,1399,-896,12,1240,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-20,eMBB,S3/N12/C1,0,CSI-RS,-119,-12,2,16,0,20,1,0,12.99,0,0,0,0.0592041,18,13047.5,5,0.0739636,6,2.0781,18.6349,17.5801,16.9811,81429.8,1,-744,589,16,564,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-21,eMBB,S3/N12/C2,0,CSI-RS,-133,-22,-11,16,0,20,1,0,2.93667,0,0,0,0.0487976,15,13047.5,0,1,0,0.422054,14.9378,14.0922,14.1509,102775,1,566,-1327,12,2060,2,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-22,eMBB,S4/N12/C3,0,CSI-RS,-133,-22,-10,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.3,0,0.638128,0,0.177388,7.19161,6.78453,6.60377,117447,1,1487,-802,46,1120,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-23,eMBB,S4/N12/C3,0,CSI-RS,-131,-20,-8,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.3,1,0.263255,0,0.177242,7.18654,6.77976,6.60377,117449,1,1387,-914,26,1262,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-24,eMBB,S6/N12/C1,0,CSI-RS,-109,-11,10,16,0,20,1,0,25.8711,0,0,0,0.0383911,12,13045.5,10,0.088032,18,4.14168,11.7899,11.1225,11.3208,117427,1,-247,-606,46,458,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-25,eMBB,S1/N12/C3,0,CSI-RS,-114,-12,4,16,0,20,1,0,6.87333,0,0,0,0.0175934,6,13047.3,6,0.0904384,10,1.07961,6.62889,6.25367,5.66038,117455,1,-731,554,32,404,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-26,eMBB,S1/N12/C1,0,CSI-RS,-124,-15,-2,16,0,20,1,0,12,0,0,0,0.0864258,26,13047.5,3,0.0973005,3,1.94043,30.5,28.7736,24.5283,58743,1,-1103,1433,12,774,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-27,eMBB,S6/N12/C1,0,CSI-RS,-117,-12,1,16,0,20,1,0,6.92333,0,0,0,0.0383911,12,13049.5,4,0.0733508,5,1.06602,11.692,11.0302,11.3208,117444,1,-213,-544,32,510,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-29,eMBB,S3/N12/C1,0,CSI-RS,-113,-11,8,16,0,20,1,0,32.1733,0,0,0,0.0552063,17,13047.5,8,0.0842386,14,5.15197,18.654,17.5981,16.0377,84311,1,-727,545,36,531,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-30,eMBB,S7/N12/C2,0,CSI-RS,-122,-13,0,16,0,20,1,0,4.96444,0,0,0,0.0312042,10,13049.5,4,0.0687312,4,0.764312,10.5116,9.91661,9.43396,117453,1,1836,-993,12,948,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-32,eMBB,S1/N12/C1,0,CSI-RS,-129,-18,-7,16,0,20,1,0,5.5,0,0,0,0.0895996,27,13047.5,1,0.170203,0,0.917725,30.5,28.7736,25.4717,58741.5,1,-1105,1434,16,776,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-33,eMBB,S1/N12/C3,0,CSI-RS,-94,-10,26,16,0,20,1,0,29,0,0,0,0.0216064,7,13049.4,15,0,28,4.62113,6.49741,6.12963,6.60377,117457,1,-740,674,2,310,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-35,eMBB,S6/N12/C1,0,CSI-RS,-114,-16,-3,16,0,20,1,0,3.07667,0,0,0,0.0383911,12,13049.5,3,0.086908,2,0.5288,11.779,11.1123,11.3208,117442,1,-198,-586,26,466,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-36,eMBB,S1/N12/C3,0,CSI-RS,-103,-10,16,16,0,20,1,0,23,0,0,0,0.0216064,7,13049.4,13,0.0904978,24,3.71772,6.4984,6.13056,6.60377,117457,1,-724,546,12,407,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-37,eMBB,S5/N12/C1,0,CSI-RS,-131,-20,-9,16,0,20,1,0,2,0,0,0,0.0351868,11,13047.5,0,0.409084,0,0.277222,10.5,9.90566,10.3774,117456,1,-1094,1429,16,2424,7,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-38,eMBB,S1/N12/C3,0,CSI-RS,-107,-11,12,16,0,20,1,0,17,0,0,0,0.0216064,7,13047.4,11,0.0899071,20,2.71141,6.50099,6.13301,6.60377,117456,1,-721,542,12,409,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-39,eMBB,S1/N12/C3,0,CSI-RS,-134,-23,-11,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.4,0,1,0,0.171142,7.00481,6.60832,6.60377,117456,1,-1512,1447,2,1116,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-40,eMBB,S5/N12/C1,0,CSI-RS,-119,-13,0,16,0,20,1,0,4.96,0,0,0,0.0351868,11,13047.5,4,0.0687312,4,0.769788,10.5838,9.98474,10.3774,117457,1,-1975,79,6,942,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-42,eMBB,S7/N12/C1,0,CSI-RS,-157,-44,-24,16,0,20,1,0,5.2,0,0,0,0.0864258,26,13049.5,0,1,0,0.846777,28.6,26.9811,24.5283,93967.2,1,1770,-1360,32,1043,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-43,eMBB,S1/N12/C3,0,CSI-RS,-124,-16,-4,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.4,2,0.0868342,1,0.214234,6.75086,6.36874,6.60377,117457,1,-1938,48,26,1645,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-44,eMBB,S1/N12/C3,0,CSI-RS,-118,-12,2,16,0,20,1,0,4.12889,0,0,0,0.0175934,6,13049.4,5,0.0739636,6,0.705009,6.62815,6.25297,5.66038,117457,1,-1390,1131,16,883,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-45,eMBB,S3/N12/C2,0,CSI-RS,-128,-18,-7,16,0,20,1,0,2.93778,0,0,0,0.0487976,15,13047.5,1,0.170203,0,0.422033,14.9373,14.0918,14.1509,102778,1,454,-1265,46,1936,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-46,eMBB,S1/N12/C3,0,CSI-RS,-107,-11,12,16,0,20,1,0,17,0,0,0,0.0216064,7,13047.4,11,0.0899071,20,2.7113,6.50086,6.13289,6.60377,117458,1,-732,553,36,405,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-47,eMBB,S4/N12/C3,0,CSI-RS,-131,-20,-9,16,0,20,1,0,1,0,0,0,0.0216064,7,13047.4,0,0.409084,0,0.177421,7.19333,6.78616,6.60377,117444,1,1728,-1313,36,1561,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-48,eMBB,S5/N1/C3,0,CSI-RS,-157,-44,-24,16,0,20,1,0,8,0,0,0,0.0864258,26,13049.5,0,1,0,1.28125,43,40.566,24.5283,117460,1,-1595,-1107,12,386,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-49,eMBB,S5/N12/C1,0,CSI-RS,-118,-13,0,16,0,20,1,0,4.93333,0,0,0,0.0312042,10,13049.5,4,0.0687312,4,0.769698,10.5825,9.98346,9.43396,117451,1,-1914,-5,22,855,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Indoor-50,eMBB,S4/N12/C3,0,CSI-RS,-137,-25,-14,16,0,20,1,0,1,0,0,0,0.0247955,8,13047.4,0,1,0,0.177409,7.19247,6.78535,7.54717,117451,1,1469,-917,16,1233,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-51,eMBB,S4/N12/C3,0,CSI-RS,-89,-10,17,16,0,20,1,0,26.3878,0,0,0,0.0216064,7,13049.4,13,0.0902918,25,4.22781,6.92136,6.52958,6.60377,117457,1,1510,282,2,392,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-52,eMBB,S5/N12/C3,0,CSI-RS,-71,-10,40,16,0,20,1,0,94,0,0,0,0.120789,36,13049.5,15,0,28,15.0312,21,19.8113,33.9623,117460,1,-2159,-994,2,298,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-53,eMBB,S7/N12/C2,0,CSI-RS,-89,-10,30,16,0,20,1,0,47.0744,0,0,0,0.0312042,10,13049.5,15,0,28,7.51246,10.5244,9.92872,9.43396,117459,1,1334,-1163,2,579,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-54,eMBB,S2/N12/C1,0,CSI-RS,-85,-10,30,16,0,20,1,0,68.25,0,0,0,0.052002,16,13049.5,15,0,28,10.918,15.25,14.3868,15.0943,88106.2,1,1441,1489,2,485,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-55,eMBB,S4/N1/C2,0,CSI-RS,-97,-10,15,16,0,20,1,0,91,0,0,0,0.36084,106,13049.5,12,0.0901927,23,14.5547,27,25.4717,100,117461,1,2658,-127,2,841,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-56,eMBB,S2/N12/C2,0,CSI-RS,-81,-10,40,16,0,20,1,0,59.2533,0,0,0,0.0415955,13,13047.5,15,0,28,9.47621,13.2509,12.5008,12.2642,102786,1,1627,1023,2,396,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-57,eMBB,S3/N1/C3,0,CSI-RS,-88,-10,34,16,0,20,1,0,94,0,0,0,0.120789,36,13049.5,15,0,28,15.0312,21,19.8113,33.9623,117461,1,-1264,-374,2,538,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-58,eMBB,S4/N12/C1,0,CSI-RS,-74,-10,16,16,0,20,1,0,90,0,0,0,0.36084,106,13049.5,13,0.0904978,24,14.4297,25,23.5849,100,117461,1,1774,453,2,248,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-59,eMBB,S5/N12/C1,0,CSI-RS,-76,-10,16,16,0,20,1,0,38.0256,0,0,0,0.0351868,11,13047.5,13,0.0904978,24,6.07845,10.5773,9.97857,10.3774,117459,1,-1893,-444,2,416,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-60,eMBB,S6/N1/C1,0,CSI-RS,-93,-10,29,16,0,20,1,0,94,0,0,0,0.179199,53,13049.5,15,0,28,15.0312,21,19.8113,50,117459,1,-368,-356,2,731,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-61,eMBB,S1/N12/C3,0,CSI-RS,-94,-12,4,16,0,20,1,0,6.87333,0,0,0,0.0216064,7,13049.5,6,0.0904384,10,1.07889,6.62444,6.24948,6.60377,117458,1,-737,363,2,580,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-62,eMBB,S2/N12/C2,0,CSI-RS,-85,-10,36,16,0,20,1,0,59.2467,0,0,0,0.0415955,13,13047.5,15,0,28,9.47497,13.2491,12.4992,12.2642,102788,1,1575,1159,2,359,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-63,eMBB,S2/N12/C1,0,CSI-RS,-67,-10,40,16,0,20,1,0,67,0,0,0,0.0487976,15,13049.5,15,0,28,10.7266,15,14.1509,14.1509,117459,1,1189,1228,2,182,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-64,eMBB,S7/N1/C1,0,CSI-RS,-77,-10,40,16,0,20,1,0,94,0,0,0,0.120789,36,13049.5,15,0,28,15.0312,21,19.8113,33.9623,117461,1,829,-474,2,299,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-65,eMBB,S1/N12/C2,0,CSI-RS,-91,-11,5,16,0,20,1,0,12.5011,0,0,0,0.0351868,11,13047.5,7,0.0841315,11,1.99648,10.7222,10.1153,10.3774,117459,1,205,971,2,742,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-66,eMBB,S3/N1/C1,0,CSI-RS,-85,-10,37,16,0,20,1,0,94,0,0,0,0.120789,36,13049.5,15,0,28,15.0312,21,19.8113,33.9623,117459,1,-961,646,2,581,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-67,eMBB,S6/N1/C3,0,CSI-RS,-90,-10,32,16,0,20,1,0,94,0,0,0,0.120789,36,13049.5,15,0,28,15.0312,21,19.8113,33.9623,117459,1,-712,-1073,2,585,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-68,eMBB,S2/N12/C1,0,CSI-RS,-76,-10,37,16,0,20,1,0,68.25,0,0,0,0.0487976,15,13049.5,15,0,28,10.918,15.25,14.3868,14.1509,88107,1,1244,1433,2,382,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-69,eMBB,S6/N12/C1,0,CSI-RS,-89,-11,11,16,0,20,1,0,27.6156,0,0,0,0.0351868,11,13045.5,10,0.0895555,19,4.4112,11.5481,10.8945,10.3774,117438,1,-429,-340,2,768,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-70,eMBB,S3/N12/C1,0,CSI-RS,-88,-10,14,16,0,20,1,0,53.2456,0,0,0,0.0592041,18,13049.5,12,0.0896933,22,8.51701,17.0556,16.0901,16.9811,108092,1,-641,237,2,356,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-71,eMBB,S2/N1/C2,0,CSI-RS,-77,-10,40,16,0,20,1,0,94,0,0,0,0.117615,35,13045.5,15,0,28,15.0312,21,19.8113,33.0189,117444,1,1609,1051,2,377,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-72,eMBB,S3/N12/C1,0,CSI-RS,-108,-12,2,16,0,20,1,0,12.9667,0,0,0,0.0592041,18,13049.5,5,0.0739636,6,2.07112,18.5653,17.5144,16.9811,79276.8,1,-734,584,2,563,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-73,eMBB,S3/N1/C2,0,CSI-RS,-75,-10,40,16,0,20,1,0,94,0,0,0,0.179199,53,13049.5,15,0,28,15.0312,21,19.8113,50,117460,1,-798,-222,2,326,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-74,eMBB,S1/N1/C3,0,CSI-RS,-79,-10,40,16,0,20,1,0,94,0,0,0,0.120789,36,13049.5,15,0,28,15.0312,21,19.8113,33.9623,117461,1,-995,758,2,483,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-75,eMBB,S7/N1/C2,0,CSI-RS,-74,-10,31,16,0,20,1,0,94,0,0,0,0.36084,106,13049.5,15,0,28,15.0312,21,19.8113,100,117460,1,1178,-722,2,263,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-76,eMBB,S1/N1/C2,0,CSI-RS,-75,-10,40,16,0,20,1,0,94,0,0,0,0.0728149,22,13049.5,15,0,28,15.0312,21,19.8113,20.7547,117460,1,-343,620,2,345,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-77,eMBB,S5/N1/C1,0,CSI-RS,-84,-10,38,16,0,20,1,0,94,0,0,0,0.179199,53,13049.5,15,0,28,15.0312,21,19.8113,50,117460,1,-1576,-640,2,385,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-78,eMBB,S2/N12/C1,0,CSI-RS,-73,-10,38,16,0,20,1,0,68.25,0,0,0,0.0487976,15,13047.5,15,0,28,10.918,15.25,14.3868,14.1509,88105.5,1,1382,1441,2,417,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-79,eMBB,S5/N1/C2,0,CSI-RS,-87,-10,35,16,0,20,1,0,94,0,0,0,0.0864258,26,13049.5,15,0,28,15.0312,21,19.8113,24.5283,117461,1,-1196,-1021,2,714,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-80,eMBB,S1/N1/C1,0,CSI-RS,-87,-11,10,16,0,20,1,0,50.5,0,0,0,0.0728149,22,13049.5,10,0.088032,18,8.11914,23,21.6981,20.7547,117453,1,-848,1207,2,433,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-81,eMBB,S5/N12/C1,0,CSI-RS,-98,-15,-2,16,0,20,1,0,4,0,0,0,0.0351868,11,13049.5,3,0.0973005,3,0.636615,10.6104,10.0098,10.3774,117451,1,-1707,-52,2,828,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-82,eMBB,S5/N12/C1,0,CSI-RS,-81,-11,5,16,0,20,1,0,12.3744,0,0,0,0.0312042,10,13047.5,7,0.0841315,11,1.97819,10.6267,10.0252,9.43396,117457,1,-1655,-361,2,552,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-83,eMBB,S1/N1/C1,0,CSI-RS,-80,-10,39,16,0,20,1,0,91,0,0,0,0.0695801,21,13049.5,15,0,28,14.6152,20.4167,19.261,19.8113,117460,1,-519,1358,2,451,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-84,eMBB,S2/N12/C1,0,CSI-RS,-79,-10,37,16,0,20,1,0,67,0,0,0,0.0487976,15,13049.5,15,0,28,10.7266,15,14.1509,14.1509,117458,1,1398,1212,2,231,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-85,eMBB,S4/N12/C3,0,CSI-RS,-84,-10,17,16,0,20,1,0,26.3489,0,0,0,0.0216064,7,13047.5,13,0.0902918,25,4.22472,6.91617,6.52469,6.60377,117459,1,1301,171,2,602,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-86,eMBB,S1/N1/C2,0,CSI-RS,-101,-10,21,16,0,20,1,0,94,0,0,0,0.0695801,21,13049.5,15,0,28,15.0312,21,19.8113,19.8113,117461,1,152,474,2,812,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-87,eMBB,S1/N12/C2,0,CSI-RS,-85,-11,9,16,0,20,1,0,21.6867,0,0,0,0.0351868,11,13049.5,9,0.0957555,17,3.47955,10.6143,10.0135,10.3774,117460,1,90,789,2,636,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-88,eMBB,S6/N12/C1,0,CSI-RS,-95,-14,0,16,0,20,1,0,5.25,0,0,0,0.0383911,12,13049.5,4,0.0687312,4,0.866692,11.8559,11.1848,11.3208,117437,1,234,-111,2,1003,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-89,eMBB,S7/N12/C3,0,CSI-RS,-121,-14,0,16,0,20,1,0,10.7,0,0,0,0.0728149,22,13049.5,4,0.0687312,4,1.70498,22.5,21.2264,20.7547,82230,1,571,-1370,2,701,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-90,eMBB,S7/N1/C3,0,CSI-RS,-105,-10,17,16,0,20,1,0,92,0,0,0,0.0864258,26,13049.5,13,0.0902918,25,14.7812,24,22.6415,24.5283,117458,1,-17,-864,2,939,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-91,eMBB,S5/N1/C3,0,CSI-RS,-84,-10,38,16,0,20,1,0,94,0,0,0,0.0864258,26,13049.5,15,0,28,15.0312,21,19.8113,24.5283,117460,1,-2346,-940,2,461,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-92,eMBB,S6/N12/C1,0,CSI-RS,-100,-12,4,16,0,20,1,0,12.1833,0,0,0,0.0383911,12,13047.5,6,0.0904384,10,1.96269,11.8272,11.1577,11.3208,117428,1,-627,-376,2,836,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-93,eMBB,S3/N12/C1,0,CSI-RS,-94,-10,21,16,0,20,1,0,74.0389,0,0,0,0.0552063,17,13047.5,15,0,28,11.8345,16.5456,15.609,16.0377,117458,1,-1320,932,2,941,0,1
1672608600000,2023-01-01 21:30:00 ~ 21:44:59,900,Pedestrian-94,eMBB,S5/N12/C2,0,CSI-RS,-87,-11,9,16,0,20,1,0,45.5,0,0,0,0.0728149,22,13049.5,9,0.0957555,17,7.2832,22,20.7547,20.7547,58748.5,1,-1299,-837,2,593,0,1
